,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
306,0.5,10,Experimental,MAE,44.985877990722656,OptimiserType.AdamW,22,10
307,0.5,10,Experimental,MSE,2284.09619140625,OptimiserType.AdamW,22,10
308,0.5,10,Experimental,RMSE,46.3114128112793,OptimiserType.AdamW,23,10
309,0.5,10,Experimental,MAPE,0.7120586633682251,OptimiserType.AdamW,23,10
310,0.5,10,Experimental,MAE,43.55004119873047,OptimiserType.AdamW,23,10
311,0.5,10,Experimental,MSE,2152.9287109375,OptimiserType.AdamW,23,10
312,0.5,10,Experimental,RMSE,44.7701416015625,OptimiserType.AdamW,24,10
313,0.5,10,Experimental,MAPE,0.683986485004425,OptimiserType.AdamW,24,10
314,0.5,10,Experimental,MAE,41.97529983520508,OptimiserType.AdamW,24,10
315,0.5,10,Experimental,MSE,2012.19677734375,OptimiserType.AdamW,24,10
316,0.5,10,Experimental,RMSE,43.06705474853516,OptimiserType.AdamW,25,10
317,0.5,10,Experimental,MAPE,0.6541255712509155,OptimiserType.AdamW,25,10
318,0.5,10,Experimental,MAE,40.24715805053711,OptimiserType.AdamW,25,10
319,0.5,10,Experimental,MSE,1862.210693359375,OptimiserType.AdamW,25,10
320,0.5,10,Experimental,RMSE,41.1903076171875,OptimiserType.AdamW,26,10
321,0.5,10,Experimental,MAPE,0.6229180097579956,OptimiserType.AdamW,26,10
322,0.5,10,Experimental,MAE,38.36380386352539,OptimiserType.AdamW,26,10
323,0.5,10,Experimental,MSE,1703.6375732421875,OptimiserType.AdamW,26,10
324,0.5,10,Experimental,RMSE,39.12940979003906,OptimiserType.AdamW,27,10
325,0.5,10,Experimental,MAPE,0.5917016863822937,OptimiserType.AdamW,27,10
326,0.5,10,Experimental,MAE,36.34442138671875,OptimiserType.AdamW,27,10
327,0.5,10,Experimental,MSE,1537.61083984375,OptimiserType.AdamW,27,10
328,0.5,10,Experimental,RMSE,36.87736892700195,OptimiserType.AdamW,28,10
329,0.5,10,Experimental,MAPE,0.5619614720344543,OptimiserType.AdamW,28,10
330,0.5,10,Experimental,MAE,34.21741485595703,OptimiserType.AdamW,28,10
331,0.5,10,Experimental,MSE,1365.882080078125,OptimiserType.AdamW,28,10
332,0.5,10,Experimental,RMSE,34.43244934082031,OptimiserType.AdamW,29,10
