,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
5578,LSTM,0.7,5,Medium,MAE,7.67874002456665,5,Adam,3f806_00000,Validation
5579,LSTM,0.7,5,Medium,MSE,185.3914794921875,5,Adam,3f806_00000,Validation
5580,LSTM,0.7,5,Medium,RMSE,11.63709831237793,6,Adam,3f806_00000,Validation
5581,LSTM,0.7,5,Medium,MAPE,0.2431679368019104,6,Adam,3f806_00000,Validation
5582,LSTM,0.7,5,Medium,MAE,7.881523132324219,6,Adam,3f806_00000,Validation
5583,LSTM,0.7,5,Medium,MSE,190.35386657714844,6,Adam,3f806_00000,Validation
5584,LSTM,0.7,5,Medium,RMSE,11.570679664611816,7,Adam,3f806_00000,Validation
5585,LSTM,0.7,5,Medium,MAPE,0.2411092668771743,7,Adam,3f806_00000,Validation
5586,LSTM,0.7,5,Medium,MAE,7.787562370300293,7,Adam,3f806_00000,Validation
5587,LSTM,0.7,5,Medium,MSE,188.0601501464844,7,Adam,3f806_00000,Validation
5588,LSTM,0.7,5,Medium,RMSE,10.975042343139648,8,Adam,3f806_00000,Validation
5589,LSTM,0.7,5,Medium,MAPE,0.2225569188594818,8,Adam,3f806_00000,Validation
5590,LSTM,0.7,5,Medium,MAE,7.226755619049072,8,Adam,3f806_00000,Validation
5591,LSTM,0.7,5,Medium,MSE,159.28268432617188,8,Adam,3f806_00000,Validation
5592,LSTM,0.7,5,Medium,RMSE,10.976310729980469,9,Adam,3f806_00000,Validation
5593,LSTM,0.7,5,Medium,MAPE,0.2226065099239349,9,Adam,3f806_00000,Validation
5594,LSTM,0.7,5,Medium,MAE,7.226006984710693,9,Adam,3f806_00000,Validation
5595,LSTM,0.7,5,Medium,MSE,159.4122314453125,9,Adam,3f806_00000,Validation
5596,LSTM,0.7,5,Medium,RMSE,10.97696304321289,10,Adam,3f806_00000,Validation
5597,LSTM,0.7,5,Medium,MAPE,0.2226324826478958,10,Adam,3f806_00000,Validation
5598,LSTM,0.7,5,Medium,MAE,7.225617408752441,10,Adam,3f806_00000,Validation
5599,LSTM,0.7,5,Medium,MSE,159.48072814941406,10,Adam,3f806_00000,Validation
5600,LSTM,0.7,5,Medium,RMSE,10.979742050170898,11,Adam,3f806_00000,Validation
5601,LSTM,0.7,5,Medium,MAPE,0.2227378934621811,11,Adam,3f806_00000,Validation
5602,LSTM,0.7,5,Medium,MAE,7.224053859710693,11,Adam,3f806_00000,Validation
5603,LSTM,0.7,5,Medium,MSE,159.76036071777344,11,Adam,3f806_00000,Validation
5604,LSTM,0.7,5,Medium,RMSE,10.972857475280762,12,Adam,3f806_00000,Validation
5605,LSTM,0.7,5,Medium,MAPE,0.2224689424037933,12,Adam,3f806_00000,Validation
5606,LSTM,0.7,5,Medium,MAE,7.228278160095215,12,Adam,3f806_00000,Validation
5607,LSTM,0.7,5,Medium,MSE,159.04603576660156,12,Adam,3f806_00000,Validation
5608,LSTM,0.7,5,Medium,RMSE,10.97829246520996,13,Adam,3f806_00000,Validation
5609,LSTM,0.7,5,Medium,MAPE,0.2226839363574981,13,Adam,3f806_00000,Validation
5610,LSTM,0.7,5,Medium,MAE,7.224871158599853,13,Adam,3f806_00000,Validation
5611,LSTM,0.7,5,Medium,MSE,159.61691284179688,13,Adam,3f806_00000,Validation
5612,LSTM,0.7,5,Medium,RMSE,11.005464553833008,14,Adam,3f806_00000,Validation
5613,LSTM,0.7,5,Medium,MAPE,0.223639041185379,14,Adam,3f806_00000,Validation
5614,LSTM,0.7,5,Medium,MAE,7.2167229652404785,14,Adam,3f806_00000,Validation
5615,LSTM,0.7,5,Medium,MSE,162.0336456298828,14,Adam,3f806_00000,Validation
5616,LSTM,0.7,5,Medium,RMSE,11.01015853881836,15,Adam,3f806_00000,Validation
5617,LSTM,0.7,5,Medium,MAPE,0.2237897217273712,15,Adam,3f806_00000,Validation
5618,LSTM,0.7,5,Medium,MAE,7.2162861824035645,15,Adam,3f806_00000,Validation
5619,LSTM,0.7,5,Medium,MSE,162.40289306640625,15,Adam,3f806_00000,Validation
5620,LSTM,0.7,5,Medium,RMSE,11.010717391967772,16,Adam,3f806_00000,Validation
5621,LSTM,0.7,5,Medium,MAPE,0.2238077074289322,16,Adam,3f806_00000,Validation
5622,LSTM,0.7,5,Medium,MAE,7.216274261474609,16,Adam,3f806_00000,Validation
5623,LSTM,0.7,5,Medium,MSE,162.44383239746094,16,Adam,3f806_00000,Validation
5624,LSTM,0.7,5,Medium,RMSE,11.010767936706545,17,Adam,3f806_00000,Validation
5625,LSTM,0.7,5,Medium,MAPE,0.2238092273473739,17,Adam,3f806_00000,Validation
5626,LSTM,0.7,5,Medium,MAE,7.216273307800293,17,Adam,3f806_00000,Validation
5627,LSTM,0.7,5,Medium,MSE,162.44772338867188,17,Adam,3f806_00000,Validation
5628,LSTM,0.7,5,Medium,RMSE,11.010785102844238,18,Adam,3f806_00000,Validation
5629,LSTM,0.7,5,Medium,MAPE,0.2238098084926605,18,Adam,3f806_00000,Validation
5630,LSTM,0.7,5,Medium,MAE,7.216277599334717,18,Adam,3f806_00000,Validation
5631,LSTM,0.7,5,Medium,MSE,162.4496307373047,18,Adam,3f806_00000,Validation
5632,LSTM,0.7,5,Medium,RMSE,11.01078987121582,19,Adam,3f806_00000,Validation
5633,LSTM,0.7,5,Medium,MAPE,0.2238101959228515,19,Adam,3f806_00000,Validation
5634,LSTM,0.7,5,Medium,MAE,7.2162766456604,19,Adam,3f806_00000,Validation
5635,LSTM,0.7,5,Medium,MSE,162.4503173828125,19,Adam,3f806_00000,Validation
5636,LSTM,0.7,5,Medium,RMSE,11.01108169555664,20,Adam,3f806_00000,Validation
5637,LSTM,0.7,5,Medium,MAPE,0.2238198220729828,20,Adam,3f806_00000,Validation
5638,LSTM,0.7,5,Medium,MAE,7.216267108917236,20,Adam,3f806_00000,Validation
5639,LSTM,0.7,5,Medium,MSE,162.47361755371094,20,Adam,3f806_00000,Validation
5640,LSTM,0.7,5,Medium,RMSE,11.01137924194336,21,Adam,3f806_00000,Validation
5641,LSTM,0.7,5,Medium,MAPE,0.2238290905952453,21,Adam,3f806_00000,Validation
5642,LSTM,0.7,5,Medium,MAE,7.216241836547852,21,Adam,3f806_00000,Validation
5643,LSTM,0.7,5,Medium,MSE,162.49684143066406,21,Adam,3f806_00000,Validation
5644,LSTM,0.7,5,Medium,RMSE,11.011675834655762,22,Adam,3f806_00000,Validation
5645,LSTM,0.7,5,Medium,MAPE,0.223839670419693,22,Adam,3f806_00000,Validation
5646,LSTM,0.7,5,Medium,MAE,7.216251850128174,22,Adam,3f806_00000,Validation
5647,LSTM,0.7,5,Medium,MSE,162.52035522460938,22,Adam,3f806_00000,Validation
5648,LSTM,0.7,5,Medium,RMSE,11.011992454528809,23,Adam,3f806_00000,Validation
5649,LSTM,0.7,5,Medium,MAPE,0.223849281668663,23,Adam,3f806_00000,Validation
5650,LSTM,0.7,5,Medium,MAE,7.21624755859375,23,Adam,3f806_00000,Validation
5651,LSTM,0.7,5,Medium,MSE,162.5436553955078,23,Adam,3f806_00000,Validation
5652,LSTM,0.7,5,Medium,RMSE,11.012290000915527,24,Adam,3f806_00000,Validation
5653,LSTM,0.7,5,Medium,MAPE,0.2238586097955703,24,Adam,3f806_00000,Validation
5654,LSTM,0.7,5,Medium,MAE,7.216241359710693,24,Adam,3f806_00000,Validation
5655,LSTM,0.7,5,Medium,MSE,162.5668487548828,24,Adam,3f806_00000,Validation
5656,LSTM,0.7,5,Medium,RMSE,11.012582778930664,25,Adam,3f806_00000,Validation
5657,LSTM,0.7,5,Medium,MAPE,0.2238686829805374,25,Adam,3f806_00000,Validation
5658,LSTM,0.7,5,Medium,MAE,7.216242790222168,25,Adam,3f806_00000,Validation
5659,LSTM,0.7,5,Medium,MSE,162.5902099609375,25,Adam,3f806_00000,Validation
5660,LSTM,0.7,5,Medium,RMSE,11.012689590454102,26,Adam,3f806_00000,Validation
5661,LSTM,0.7,5,Medium,MAPE,0.2238719761371612,26,Adam,3f806_00000,Validation
5662,LSTM,0.7,5,Medium,MAE,7.216228485107422,26,Adam,3f806_00000,Validation
5663,LSTM,0.7,5,Medium,MSE,162.59722900390625,26,Adam,3f806_00000,Validation
5664,LSTM,0.7,5,Medium,RMSE,11.01276969909668,27,Adam,3f806_00000,Validation
5665,LSTM,0.7,5,Medium,MAPE,0.2238749861717224,27,Adam,3f806_00000,Validation
5666,LSTM,0.7,5,Medium,MAE,7.216214656829834,27,Adam,3f806_00000,Validation
5667,LSTM,0.7,5,Medium,MSE,162.60427856445312,27,Adam,3f806_00000,Validation
5668,LSTM,0.7,5,Medium,RMSE,11.012863159179688,28,Adam,3f806_00000,Validation
5669,LSTM,0.7,5,Medium,MAPE,0.2238776981830597,28,Adam,3f806_00000,Validation
5670,LSTM,0.7,5,Medium,MAE,7.216217994689941,28,Adam,3f806_00000,Validation
5671,LSTM,0.7,5,Medium,MSE,162.6112060546875,28,Adam,3f806_00000,Validation
5672,LSTM,0.7,5,Medium,RMSE,11.012950897216797,29,Adam,3f806_00000,Validation
5673,LSTM,0.7,5,Medium,MAPE,0.2238805145025253,29,Adam,3f806_00000,Validation
5674,LSTM,0.7,5,Medium,MAE,7.216222763061523,29,Adam,3f806_00000,Validation
5675,LSTM,0.7,5,Medium,MSE,162.6180877685547,29,Adam,3f806_00000,Validation
5676,LSTM,0.7,5,Medium,RMSE,11.01276969909668,29,Adam,3f806_00000,Test
5677,LSTM,0.7,5,Medium,MAPE,0.2238749861717224,29,Adam,3f806_00000,Test
5678,LSTM,0.7,5,Medium,MAE,7.216214656829834,29,Adam,3f806_00000,Test
5679,LSTM,0.7,5,Medium,MSE,162.60427856445312,29,Adam,3f806_00000,Test
5680,LSTM,0.1,1,Medium,RMSE,11.26585292816162,0,AdamW,3f806_00001,Validation
5681,LSTM,0.1,1,Medium,MAPE,0.2308956831693649,0,AdamW,3f806_00001,Validation
5682,LSTM,0.1,1,Medium,MAE,7.34749174118042,0,AdamW,3f806_00001,Validation
5683,LSTM,0.1,1,Medium,MSE,176.33592224121094,0,AdamW,3f806_00001,Validation
5684,LSTM,0.1,1,Medium,RMSE,11.53956413269043,1,AdamW,3f806_00001,Validation
5685,LSTM,0.1,1,Medium,MAPE,0.2400682866573333,1,AdamW,3f806_00001,Validation
5686,LSTM,0.1,1,Medium,MAE,7.739038467407227,1,AdamW,3f806_00001,Validation
5687,LSTM,0.1,1,Medium,MSE,186.99319458007807,1,AdamW,3f806_00001,Validation
5688,LSTM,0.1,1,Medium,RMSE,11.563366889953612,2,AdamW,3f806_00001,Validation
5689,LSTM,0.1,1,Medium,MAPE,0.2408592104911804,2,AdamW,3f806_00001,Validation
5690,LSTM,0.1,1,Medium,MAE,7.775607585906982,2,AdamW,3f806_00001,Validation
5691,LSTM,0.1,1,Medium,MSE,187.82025146484372,2,AdamW,3f806_00001,Validation
5692,LSTM,0.1,1,Medium,RMSE,11.585204124450684,3,AdamW,3f806_00001,Validation
5693,LSTM,0.1,1,Medium,MAPE,0.2415505945682525,3,AdamW,3f806_00001,Validation
5694,LSTM,0.1,1,Medium,MAE,7.807132720947266,3,AdamW,3f806_00001,Validation
5695,LSTM,0.1,1,Medium,MSE,188.5821685791016,3,AdamW,3f806_00001,Validation
5696,LSTM,0.1,1,Medium,RMSE,11.573419570922852,4,AdamW,3f806_00001,Validation
5697,LSTM,0.1,1,Medium,MAPE,0.2411784380674362,4,AdamW,3f806_00001,Validation
5698,LSTM,0.1,1,Medium,MAE,7.790186405181885,4,AdamW,3f806_00001,Validation
5699,LSTM,0.1,1,Medium,MSE,188.17193603515625,4,AdamW,3f806_00001,Validation
5700,LSTM,0.1,1,Medium,RMSE,11.604113578796388,5,AdamW,3f806_00001,Validation
5701,LSTM,0.1,1,Medium,MAPE,0.2421387135982513,5,AdamW,3f806_00001,Validation
5702,LSTM,0.1,1,Medium,MAE,7.833954334259033,5,AdamW,3f806_00001,Validation
5703,LSTM,0.1,1,Medium,MSE,189.23895263671875,5,AdamW,3f806_00001,Validation
5704,LSTM,0.1,1,Medium,RMSE,11.26585292816162,5,AdamW,3f806_00001,Test
5705,LSTM,0.1,1,Medium,MAPE,0.2308956831693649,5,AdamW,3f806_00001,Test
5706,LSTM,0.1,1,Medium,MAE,7.34749174118042,5,AdamW,3f806_00001,Test
5707,LSTM,0.1,1,Medium,MSE,176.33592224121094,5,AdamW,3f806_00001,Test
5708,LSTM,0.1,10,Medium,RMSE,11.280016899108888,0,RMSprop,f8cc5_00000,Validation
5709,LSTM,0.1,10,Medium,MAPE,0.2312856763601303,0,RMSprop,f8cc5_00000,Validation
5710,LSTM,0.1,10,Medium,MAE,7.360728740692139,0,RMSprop,f8cc5_00000,Validation
5711,LSTM,0.1,10,Medium,MSE,176.91287231445312,0,RMSprop,f8cc5_00000,Validation
5712,LSTM,0.1,10,Medium,RMSE,11.498696327209473,1,RMSprop,f8cc5_00000,Validation
5713,LSTM,0.1,10,Medium,MAPE,0.2387886643409729,1,RMSprop,f8cc5_00000,Validation
5714,LSTM,0.1,10,Medium,MAE,7.682704925537109,1,RMSprop,f8cc5_00000,Validation
5715,LSTM,0.1,10,Medium,MSE,185.49066162109372,1,RMSprop,f8cc5_00000,Validation
5716,LSTM,0.1,10,Medium,RMSE,11.47140121459961,2,RMSprop,f8cc5_00000,Validation
5717,LSTM,0.1,10,Medium,MAPE,0.2378826737403869,2,RMSprop,f8cc5_00000,Validation
5718,LSTM,0.1,10,Medium,MAE,7.642182350158691,2,RMSprop,f8cc5_00000,Validation
5719,LSTM,0.1,10,Medium,MSE,184.48812866210935,2,RMSprop,f8cc5_00000,Validation
5720,LSTM,0.1,10,Medium,RMSE,11.453994750976562,3,RMSprop,f8cc5_00000,Validation
5721,LSTM,0.1,10,Medium,MAPE,0.2372986227273941,3,RMSprop,f8cc5_00000,Validation
5722,LSTM,0.1,10,Medium,MAE,7.61613655090332,3,RMSprop,f8cc5_00000,Validation
5723,LSTM,0.1,10,Medium,MSE,183.8426513671875,3,RMSprop,f8cc5_00000,Validation
5724,LSTM,0.1,10,Medium,RMSE,11.437164306640623,4,RMSprop,f8cc5_00000,Validation
5725,LSTM,0.1,10,Medium,MAPE,0.2367260903120041,4,RMSprop,f8cc5_00000,Validation
5726,LSTM,0.1,10,Medium,MAE,7.590763092041016,4,RMSprop,f8cc5_00000,Validation
5727,LSTM,0.1,10,Medium,MSE,183.20957946777344,4,RMSprop,f8cc5_00000,Validation
5728,LSTM,0.1,10,Medium,RMSE,11.430214881896973,5,RMSprop,f8cc5_00000,Validation
5729,LSTM,0.1,10,Medium,MAPE,0.2364868968725204,5,RMSprop,f8cc5_00000,Validation
5730,LSTM,0.1,10,Medium,MAE,7.580197334289551,5,RMSprop,f8cc5_00000,Validation
5731,LSTM,0.1,10,Medium,MSE,182.947509765625,5,RMSprop,f8cc5_00000,Validation
5732,LSTM,0.1,10,Medium,RMSE,11.280016899108888,5,RMSprop,f8cc5_00000,Test
5733,LSTM,0.1,10,Medium,MAPE,0.2312856763601303,5,RMSprop,f8cc5_00000,Test
5734,LSTM,0.1,10,Medium,MAE,7.360728740692139,5,RMSprop,f8cc5_00000,Test
5735,LSTM,0.1,10,Medium,MSE,176.91287231445312,5,RMSprop,f8cc5_00000,Test
5736,LSTM,0.5,1,Medium,RMSE,11.438443183898926,0,RMSprop,f8cc5_00001,Validation
5737,LSTM,0.5,1,Medium,MAPE,0.2367706894874572,0,RMSprop,f8cc5_00001,Validation
5738,LSTM,0.5,1,Medium,MAE,7.592764377593994,0,RMSprop,f8cc5_00001,Validation
5739,LSTM,0.5,1,Medium,MSE,183.2595672607422,0,RMSprop,f8cc5_00001,Validation
5740,LSTM,0.5,1,Medium,RMSE,11.41628646850586,1,RMSprop,f8cc5_00001,Validation
5741,LSTM,0.5,1,Medium,MAPE,0.2360103279352188,1,RMSprop,f8cc5_00001,Validation
5742,LSTM,0.5,1,Medium,MAE,7.55915355682373,1,RMSprop,f8cc5_00001,Validation
5743,LSTM,0.5,1,Medium,MSE,182.41751098632807,1,RMSprop,f8cc5_00001,Validation
5744,LSTM,0.5,1,Medium,RMSE,11.402082443237305,2,RMSprop,f8cc5_00001,Validation
5745,LSTM,0.5,1,Medium,MAPE,0.2355167120695114,2,RMSprop,f8cc5_00001,Validation
5746,LSTM,0.5,1,Medium,MAE,7.537460327148437,2,RMSprop,f8cc5_00001,Validation
5747,LSTM,0.5,1,Medium,MSE,181.8714141845703,2,RMSprop,f8cc5_00001,Validation
5748,LSTM,0.5,1,Medium,RMSE,11.402435302734377,3,RMSprop,f8cc5_00001,Validation
5749,LSTM,0.5,1,Medium,MAPE,0.2355283051729202,3,RMSprop,f8cc5_00001,Validation
5750,LSTM,0.5,1,Medium,MAE,7.537972927093506,3,RMSprop,f8cc5_00001,Validation
5751,LSTM,0.5,1,Medium,MSE,181.88455200195312,3,RMSprop,f8cc5_00001,Validation
5752,LSTM,0.5,1,Medium,RMSE,11.400651931762695,4,RMSprop,f8cc5_00001,Validation
5753,LSTM,0.5,1,Medium,MAPE,0.2354652881622314,4,RMSprop,f8cc5_00001,Validation
5754,LSTM,0.5,1,Medium,MAE,7.53520393371582,4,RMSprop,f8cc5_00001,Validation
5755,LSTM,0.5,1,Medium,MSE,181.81451416015625,4,RMSprop,f8cc5_00001,Validation
5756,LSTM,0.5,1,Medium,RMSE,11.393933296203612,5,RMSprop,f8cc5_00001,Validation
5757,LSTM,0.5,1,Medium,MAPE,0.2352281659841537,5,RMSprop,f8cc5_00001,Validation
5758,LSTM,0.5,1,Medium,MAE,7.5247931480407715,5,RMSprop,f8cc5_00001,Validation
5759,LSTM,0.5,1,Medium,MSE,181.5543670654297,5,RMSprop,f8cc5_00001,Validation
5760,LSTM,0.5,1,Medium,RMSE,11.399540901184082,6,RMSprop,f8cc5_00001,Validation
5761,LSTM,0.5,1,Medium,MAPE,0.2354256212711334,6,RMSprop,f8cc5_00001,Validation
5762,LSTM,0.5,1,Medium,MAE,7.5334858894348145,6,RMSprop,f8cc5_00001,Validation
5763,LSTM,0.5,1,Medium,MSE,181.7719573974609,6,RMSprop,f8cc5_00001,Validation
5764,LSTM,0.5,1,Medium,RMSE,11.398741722106934,7,RMSprop,f8cc5_00001,Validation
5765,LSTM,0.5,1,Medium,MAPE,0.2353971302509308,7,RMSprop,f8cc5_00001,Validation
5766,LSTM,0.5,1,Medium,MAE,7.532228946685791,7,RMSprop,f8cc5_00001,Validation
5767,LSTM,0.5,1,Medium,MSE,181.73997497558597,7,RMSprop,f8cc5_00001,Validation
5768,LSTM,0.5,1,Medium,RMSE,11.398151397705078,8,RMSprop,f8cc5_00001,Validation
5769,LSTM,0.5,1,Medium,MAPE,0.2353765368461609,8,RMSprop,f8cc5_00001,Validation
5770,LSTM,0.5,1,Medium,MAE,7.531322002410889,8,RMSprop,f8cc5_00001,Validation
5771,LSTM,0.5,1,Medium,MSE,181.7176971435547,8,RMSprop,f8cc5_00001,Validation
5772,LSTM,0.5,1,Medium,RMSE,11.3984956741333,9,RMSprop,f8cc5_00001,Validation
5773,LSTM,0.5,1,Medium,MAPE,0.2353888005018234,9,RMSprop,f8cc5_00001,Validation
5774,LSTM,0.5,1,Medium,MAE,7.531856536865234,9,RMSprop,f8cc5_00001,Validation
5775,LSTM,0.5,1,Medium,MSE,181.7308807373047,9,RMSprop,f8cc5_00001,Validation
5776,LSTM,0.5,1,Medium,RMSE,11.397979736328123,10,RMSprop,f8cc5_00001,Validation
5777,LSTM,0.5,1,Medium,MAPE,0.235370397567749,10,RMSprop,f8cc5_00001,Validation
5778,LSTM,0.5,1,Medium,MAE,7.531065464019775,10,RMSprop,f8cc5_00001,Validation
5779,LSTM,0.5,1,Medium,MSE,181.7108459472656,10,RMSprop,f8cc5_00001,Validation
5780,LSTM,0.5,1,Medium,RMSE,11.393933296203612,10,RMSprop,f8cc5_00001,Test
5781,LSTM,0.5,1,Medium,MAPE,0.2352281659841537,10,RMSprop,f8cc5_00001,Test
5782,LSTM,0.5,1,Medium,MAE,7.5247931480407715,10,RMSprop,f8cc5_00001,Test
5783,LSTM,0.5,1,Medium,MSE,181.5543670654297,10,RMSprop,f8cc5_00001,Test
5784,LSTM,0.5,10,Medium,RMSE,11.28285789489746,0,AdamW,f8cc5_00002,Validation
5785,LSTM,0.5,10,Medium,MAPE,0.2315033078193664,0,AdamW,f8cc5_00002,Validation
5786,LSTM,0.5,10,Medium,MAE,7.369067668914795,0,AdamW,f8cc5_00002,Validation
5787,LSTM,0.5,10,Medium,MSE,177.22752380371094,0,AdamW,f8cc5_00002,Validation
5788,LSTM,0.5,10,Medium,RMSE,11.447564125061035,1,AdamW,f8cc5_00002,Validation
5789,LSTM,0.5,10,Medium,MAPE,0.2370458394289016,1,AdamW,f8cc5_00002,Validation
5790,LSTM,0.5,10,Medium,MAE,7.603217124938965,1,AdamW,f8cc5_00002,Validation
5791,LSTM,0.5,10,Medium,MSE,183.6584625244141,1,AdamW,f8cc5_00002,Validation
5792,LSTM,0.5,10,Medium,RMSE,11.438374519348145,2,AdamW,f8cc5_00002,Validation
5793,LSTM,0.5,10,Medium,MAPE,0.236739307641983,2,AdamW,f8cc5_00002,Validation
5794,LSTM,0.5,10,Medium,MAE,7.590056896209717,2,AdamW,f8cc5_00002,Validation
5795,LSTM,0.5,10,Medium,MSE,183.29592895507807,2,AdamW,f8cc5_00002,Validation
5796,LSTM,0.5,10,Medium,RMSE,11.417779922485352,3,AdamW,f8cc5_00002,Validation
5797,LSTM,0.5,10,Medium,MAPE,0.2360175400972366,3,AdamW,f8cc5_00002,Validation
5798,LSTM,0.5,10,Medium,MAE,7.557621479034424,3,AdamW,f8cc5_00002,Validation
5799,LSTM,0.5,10,Medium,MSE,182.52915954589844,3,AdamW,f8cc5_00002,Validation
5800,LSTM,0.5,10,Medium,RMSE,11.435933113098145,4,AdamW,f8cc5_00002,Validation
5801,LSTM,0.5,10,Medium,MAPE,0.2366398721933365,4,AdamW,f8cc5_00002,Validation
5802,LSTM,0.5,10,Medium,MAE,7.585124492645264,4,AdamW,f8cc5_00002,Validation
5803,LSTM,0.5,10,Medium,MSE,183.2194061279297,4,AdamW,f8cc5_00002,Validation
5804,LSTM,0.5,10,Medium,RMSE,11.38169002532959,5,AdamW,f8cc5_00002,Validation
5805,LSTM,0.5,10,Medium,MAPE,0.2347430437803268,5,AdamW,f8cc5_00002,Validation
5806,LSTM,0.5,10,Medium,MAE,7.501289367675781,5,AdamW,f8cc5_00002,Validation
5807,LSTM,0.5,10,Medium,MSE,181.1459197998047,5,AdamW,f8cc5_00002,Validation
5808,LSTM,0.5,10,Medium,RMSE,11.28285789489746,5,AdamW,f8cc5_00002,Test
5809,LSTM,0.5,10,Medium,MAPE,0.2315033078193664,5,AdamW,f8cc5_00002,Test
5810,LSTM,0.5,10,Medium,MAE,7.369067668914795,5,AdamW,f8cc5_00002,Test
5811,LSTM,0.5,10,Medium,MSE,177.22752380371094,5,AdamW,f8cc5_00002,Test
5812,LSTM,0.3,3,Medium,RMSE,11.42157745361328,0,RMSprop,f8cc5_00003,Validation
5813,LSTM,0.3,3,Medium,MAPE,0.2361901402473449,0,RMSprop,f8cc5_00003,Validation
5814,LSTM,0.3,3,Medium,MAE,7.567086696624756,0,RMSprop,f8cc5_00003,Validation
5815,LSTM,0.3,3,Medium,MSE,182.6188507080078,0,RMSprop,f8cc5_00003,Validation
5816,LSTM,0.3,3,Medium,RMSE,11.399353981018066,1,RMSprop,f8cc5_00003,Validation
5817,LSTM,0.3,3,Medium,MAPE,0.235419750213623,1,RMSprop,f8cc5_00003,Validation
5818,LSTM,0.3,3,Medium,MAE,7.533229827880859,1,RMSprop,f8cc5_00003,Validation
5819,LSTM,0.3,3,Medium,MSE,181.76516723632807,1,RMSprop,f8cc5_00003,Validation
5820,LSTM,0.3,3,Medium,RMSE,11.403474807739258,2,RMSprop,f8cc5_00003,Validation
5821,LSTM,0.3,3,Medium,MAPE,0.2355631291866302,2,RMSprop,f8cc5_00003,Validation
5822,LSTM,0.3,3,Medium,MAE,7.539522647857666,2,RMSprop,f8cc5_00003,Validation
5823,LSTM,0.3,3,Medium,MSE,181.9232940673828,2,RMSprop,f8cc5_00003,Validation
5824,LSTM,0.3,3,Medium,RMSE,11.398988723754885,3,RMSprop,f8cc5_00003,Validation
5825,LSTM,0.3,3,Medium,MAPE,0.2354065328836441,3,RMSprop,f8cc5_00003,Validation
5826,LSTM,0.3,3,Medium,MAE,7.532670021057129,3,RMSprop,f8cc5_00003,Validation
5827,LSTM,0.3,3,Medium,MSE,181.75054931640625,3,RMSprop,f8cc5_00003,Validation
5828,LSTM,0.3,3,Medium,RMSE,11.400612831115724,4,RMSprop,f8cc5_00003,Validation
5829,LSTM,0.3,3,Medium,MAPE,0.2354639023542404,4,RMSprop,f8cc5_00003,Validation
5830,LSTM,0.3,3,Medium,MAE,7.535148620605469,4,RMSprop,f8cc5_00003,Validation
5831,LSTM,0.3,3,Medium,MSE,181.81317138671875,4,RMSprop,f8cc5_00003,Validation
5832,LSTM,0.3,3,Medium,RMSE,11.40077781677246,5,RMSprop,f8cc5_00003,Validation
5833,LSTM,0.3,3,Medium,MAPE,0.2354699522256851,5,RMSprop,f8cc5_00003,Validation
5834,LSTM,0.3,3,Medium,MAE,7.535404682159424,5,RMSprop,f8cc5_00003,Validation
5835,LSTM,0.3,3,Medium,MSE,181.8196258544922,5,RMSprop,f8cc5_00003,Validation
5836,LSTM,0.3,3,Medium,RMSE,11.401496887207031,6,RMSprop,f8cc5_00003,Validation
5837,LSTM,0.3,3,Medium,MAPE,0.2354948818683624,6,RMSprop,f8cc5_00003,Validation
5838,LSTM,0.3,3,Medium,MAE,7.536540508270264,6,RMSprop,f8cc5_00003,Validation
5839,LSTM,0.3,3,Medium,MSE,181.847900390625,6,RMSprop,f8cc5_00003,Validation
5840,LSTM,0.3,3,Medium,RMSE,11.404874801635742,7,RMSprop,f8cc5_00003,Validation
5841,LSTM,0.3,3,Medium,MAPE,0.2356139123439788,7,RMSprop,f8cc5_00003,Validation
5842,LSTM,0.3,3,Medium,MAE,7.5417327880859375,7,RMSprop,f8cc5_00003,Validation
5843,LSTM,0.3,3,Medium,MSE,181.9791259765625,7,RMSprop,f8cc5_00003,Validation
5844,LSTM,0.3,3,Medium,RMSE,11.402691841125488,8,RMSprop,f8cc5_00003,Validation
5845,LSTM,0.3,3,Medium,MAPE,0.2355377674102783,8,RMSprop,f8cc5_00003,Validation
5846,LSTM,0.3,3,Medium,MAE,7.53839111328125,8,RMSprop,f8cc5_00003,Validation
5847,LSTM,0.3,3,Medium,MSE,181.89508056640625,8,RMSprop,f8cc5_00003,Validation
5848,LSTM,0.3,3,Medium,RMSE,11.398988723754885,8,RMSprop,f8cc5_00003,Test
5849,LSTM,0.3,3,Medium,MAPE,0.2354065328836441,8,RMSprop,f8cc5_00003,Test
5850,LSTM,0.3,3,Medium,MAE,7.532670021057129,8,RMSprop,f8cc5_00003,Test
5851,LSTM,0.3,3,Medium,MSE,181.75054931640625,8,RMSprop,f8cc5_00003,Test
5852,LSTM,0.3,5,Medium,RMSE,11.46835708618164,0,RMSprop,f8cc5_00004,Validation
5853,LSTM,0.3,5,Medium,MAPE,0.237781673669815,0,RMSprop,f8cc5_00004,Validation
5854,LSTM,0.3,5,Medium,MAE,7.637681007385254,0,RMSprop,f8cc5_00004,Validation
5855,LSTM,0.3,5,Medium,MSE,184.37713623046875,0,RMSprop,f8cc5_00004,Validation
5856,LSTM,0.3,5,Medium,RMSE,11.400002479553224,1,RMSprop,f8cc5_00004,Validation
